Read ID,Poly(A) end,Adapter end,Leader end,Start end
ef8e49e2-13ff-49e6-9901-37bd4170bd29,7719,4689,280,279
ef3e7239-1769-4363-85b1-76399b589e09,11421,5883,411,236
f3af954d-20f3-4546-90a7-519e2d14b9cd,7253,4840,2,1
f3d36873-1897-4a04-8a51-5a1c18efc963,7636,5656,618,427
f2a4cbe4-8603-470b-a6af-88244e0147d3,14860,4663,275,274
f562e582-8063-4f38-bb3c-df69fadea975,6662,5294,498,179
edddb9e4-8c7e-42da-beea-24bc3381cfc2,20720,14531,854,466
f4100f1c-36f2-4c72-baf1-786dce00d79a,10447,6487,87,86
f8fc6e49-6573-4806-abe4-d9e4041e8bda,4818,4817,2,1
f3377176-050a-42cd-b398-87cef8eed1f3,17878,13481,2986,229
fb3c1c05-70cf-49ba-9807-f5363f8d0aef,7837,5849,983,206
fa52f122-4104-4806-97b6-aad91900ab60,9599,5481,199,114
fdb1e091-7f34-4510-bd2b-18d6b49e996c,7780,5772,776,457
f8adf98d-f7a0-4ce8-991b-a7fb656b30fe,13830,7147,449,159
fbb7c00b-930b-4598-82b9-ec9f955b7481,10728,4876,541,540
f5774026-e7c8-4100-8529-3831ae6066bd,12049,5432,3,2
fde2e2dc-cfe4-4986-a0c0-a9f3358f90cb,8125,5284,583,362
ff6f14d6-4782-4510-85dd-5e00acdd8876,8070,4529,722,496
fb13a447-dad2-47b2-b97c-21a94bd170f2,8952,8940,2490,1041
fa0a20bb-a2c0-4aea-abac-49165b05bebb,17969,11317,3,2
fc4ce7ae-a286-422c-beea-c739a7c79b62,15499,6226,77,76
ffb628b7-6fea-43f2-a882-391219387d2e,10096,6720,675,414
fdc312fb-dddc-4600-b930-5f46fde3199f,12595,10336,2,1
ffb44149-1e9d-495d-b48b-8fea1e23b65b,11478,3641,547,501
ffa9d4f2-3a5e-43d2-a94f-0aef229aff0e,16735,11794,992,371
0090b3a1-be7b-4409-9f03-d3cc32859eea,6670,5289,999,567
04b3fe29-4f2f-415b-9d03-bc51714382f1,8490,5855,5,4
0094cd91-9251-4ad5-9cfd-397915a199f9,7760,5309,424,151
0005220b-5dcb-4790-9a54-a98ca1c911a3,7481,5063,377,265
001e0544-c86c-4f99-9e85-367fc0d1db92,8494,6800,2,1
0564d533-21b7-45f0-aaad-b2ed9e2fb999,8765,5380,472,379
04ede943-997c-4468-a7f0-ece05bdd1a57,9071,6914,1186,930
01632d91-67ef-4528-a838-7e5fb7ca394d,9967,7157,753,476
0732d567-c193-4762-95b7-0c3c4fa0babc,7476,4856,503,186
0112732d-5b7f-458e-b6df-2fa005529bb5,10404,7515,383,382
0645c9ab-62c5-40d5-bbdd-59577f4ebb1e,6053,3597,477,383
07e9bbb8-0b9c-4cfe-8976-a4eed1c8933e,5794,4528,2,1
0764ab03-69be-4313-9658-1d10f396b5ed,14244,7462,714,543
09b8e17e-fa70-4b1f-9e62-f8e10a839d1b,5541,5539,628,383
067e148d-e34c-4570-ba8c-210f79f95b57,8755,8380,907,652
039eee79-9c8d-4617-90b0-95f859d924b0,14119,8993,837,301
00cf8895-b286-4219-859b-bd3885696d78,19166,13342,811,584
06c74045-8b39-4bd1-8d0c-f3b1bd51bbe6,15006,14993,1289,550
07c357a6-73b6-433e-9459-94499e475d80,9063,7355,640,389
0a816aae-6788-404e-ade3-2c0c266b9c45,7239,5518,552,551
06364f54-128b-4f34-b54c-ea963650d308,12835,8018,232,231
0b19e562-ff43-4dce-8666-68ce6fd8722e,10260,5536,206,205
0d4ad2ad-14eb-4699-afae-3c9ab1596f46,11406,8130,2,1
0a12b5e2-347f-4b92-ade5-0cfd778b2efd,12008,4820,512,423
1077af1b-ec1b-46ac-a6a7-b3fa9581e4b6,11263,4617,503,324
10ed9924-b3de-429d-bcfb-f6d578e08225,7601,5572,824,251
134d3b54-0b24-47fe-8d70-12781accacba,7325,4989,2,1
15853d37-935f-4ab9-9708-80e847b4bd15,6035,6033,888,174
1091c5c4-58ab-45a8-9b14-7271fa1948d7,5362,3863,417,312
0ef6dc61-d457-4e03-9269-ed77701383f9,10027,4967,360,213
0e45df8e-75b4-45f0-995d-cc5062247418,10847,5213,585,403
114ac70e-be0a-43ac-baaf-16c96946da8f,9924,8043,975,170
0d8bf830-ea64-4baf-a30b-85002fe3a36d,23541,12532,448,21
19232795-8bdb-4aee-bd1d-7a95ddf1bf53,8305,5993,746,462
17dd8b67-3a89-445a-9711-b9a93bcb976d,13941,6064,431,430
1979f690-1b70-4181-8a0f-0bc942a9d65b,8953,5862,2,1
145bd619-dfe8-427d-8681-e45f2e754cba,13592,7894,778,620
17df4cc6-dc25-400d-bcb5-0fbc536a4046,19094,14695,290,289
1a657e0b-b19c-403b-a3d0-01ee64ce41c8,8696,6468,2,1
196c9fc4-22bd-4875-adc7-6802f18ec5a1,18034,9355,1328,1175
1c159a4c-276c-45af-b42c-f2eebe2e78a1,7366,4355,247,83
178c0969-5ce7-44fc-963c-87531b8388cd,25682,18612,14506,8085
1cb63f0b-d43f-4a3b-b3c1-98e47a4d40ff,10861,6561,608,455
1d5e0e86-0c77-44c8-90c3-a3e1faee1652,4066,3114,463,324
1bb27b4e-5ea3-4278-87ee-4b566d802a3b,9065,4710,775,630
1834c643-ffe7-461d-9e11-1f33432ae26d,13698,6908,612,460
1ea86c64-af0e-42a2-aeb7-86222965b60b,7144,4377,471,302
1b1c317a-86e7-4cf1-aa43-4b1561938ace,10534,4535,448,356
1d3f1957-d426-4e15-b012-5237a70879a6,13974,4704,400,399
1e78ca0d-ce03-467c-9b66-caf7d1bfe48f,8297,5469,568,469
1eba59d2-516a-42fd-bace-4827e7fde19f,9292,6004,582,398
1c447fc7-ebf9-4274-9854-5cd57276e293,9259,5629,334,333
1ec2e006-e98b-4fa3-9c27-5c5ccc82cf44,8363,6532,595,213
20e430e2-f012-4548-bf1e-d5d7bb9acd35,8409,4948,391,182
1f4f42c7-da06-4690-b375-e9133c7a2735,7896,5177,2,1
2286f308-2925-4989-9e12-fb5ee9b716d5,6926,3882,630,396
21cf7343-b97e-4aad-9fdf-0125eea2fcef,10693,5368,375,327
22f30d99-d177-426e-9274-d60959f25734,8327,4277,286,213
1f15a5f0-d9fd-49ef-bb64-eed46fa33e57,9099,7482,1394,486
1f4f270c-6cac-4a1c-85e1-e9121016ddf7,11900,7986,832,484
1edd822c-4130-4761-b06b-b25d31be63bc,8690,7209,2,1
24a6b7f3-65bd-483a-95a0-36b9403f1a3d,5848,5840,599,364
26f4d99e-ffb5-4386-9d5d-4727813a0a8b,4940,3435,3,2
2265a99e-7e4a-4994-9c44-23f6e696201f,10956,7913,485,283
254273bd-b8b2-45bf-9b89-8128c1d60c40,9283,5444,488,321
277b978b-b71b-4676-8c90-29de880b627e,7199,3491,593,494
21862142-3a57-49cd-b288-f6e0c54d03b6,24717,24483,10525,6930
2753b04e-3ca0-4f31-bd4d-12120a10f823,8677,5761,485,329
22fb5f5d-4efe-4133-b6ae-d46f89e3595b,24161,23345,530,340
2628a35b-5be5-4699-a012-ebcfffb0615f,8764,6062,298,297
289892e6-cc42-4530-9f0f-16b7a52f93f4,9851,5514,469,358
29dc6200-160c-4434-9d44-23512b49c719,7784,5593,120,119
244e04e7-31e8-4991-a6b4-a5e2fc411ca6,12199,7284,1030,683
2a1abff6-8258-4d28-87c1-d0fb8483bd17,10828,5131,506,429
270982f0-b84d-4440-ab39-84c212f2f8e4,14741,9213,731,228
2a41d9d0-ab13-4a64-b7f5-342b1d86241b,10100,6166,788,634
2a007d51-9955-4747-b7a3-2f1d86087165,15547,8439,822,627
2a7ce988-79e3-4173-b561-d7a712e7e8af,14450,5338,496,404
28475cc7-9f00-4dad-810c-3a0e2a8e0ae9,12824,4928,580,303
2dac2a1d-9dd4-4a11-b269-fef73e2e9c5e,8822,5045,384,220
28ff8247-0634-49cd-8f87-56f12119a542,8710,6021,243,242
2ea8e83b-c6ab-4c22-99d0-92b98794350f,7077,5091,2,1
304ae522-e8fa-4196-9a45-d69bb30a5e33,9855,7308,1146,570
2f5c78b8-724e-4be3-9ec4-a8ff2a02537c,11161,8151,1151,478
2c0ff6ba-fe46-4e69-8b01-b6af3bb9c6eb,9187,4761,684,329
33146644-f077-4bc7-9c9b-6c6408399686,6421,6419,2,1
31bb1f4a-4f9f-455e-b507-730014e760f1,6381,5325,447,296
32b3e29b-56b4-4611-8212-9e8c2d900705,8190,5687,731,283
3286849d-5673-4a93-9c1a-a760a3e6c58c,14538,7883,2,1
359ed291-f8b1-42c4-b89a-b2579a8b9e00,10803,7964,948,551
2f010c9c-d8a8-4534-b67b-fc116661b866,7567,5292,459,373
32939fce-c127-4daa-8fe9-1f6fae8a93c5,14190,7833,885,775
361fd368-fee7-498e-bd62-a6666579ca1f,14282,5583,530,398
36a6462c-fbc4-408e-b35a-f7a256e535d2,13875,6009,1304,943
3329fc0e-29ab-4eb8-bd79-931131b4646e,7360,7249,2,1
331a642b-8762-496d-9f99-914a90715821,17368,9163,864,458
3739c17e-cc7d-4218-bf79-5d9e39408e72,6870,5694,2,1
388512e2-2245-42d1-83f1-9b2e5852bebf,8841,5285,578,458
36c41f4e-7e51-49ea-b60b-7d4ef3da61a7,14815,5781,270,269
39814185-55c5-4ca6-888c-59bba64eeafd,6409,6375,2,1
38869e5b-eeaa-4323-92ae-7c28de012eb9,5067,3654,857,739
39c4d1ec-b372-4127-9a6c-c50f7c39e243,6152,4463,796,483
3a353be3-f8db-4420-b6ec-e284729501e6,8127,5999,969,630
36dbcd84-a5fd-4f3f-9397-74dc661cf87b,9247,7208,746,506
3a550722-b2bc-4c12-98e3-24fdf721c36d,10801,8207,603,466
3b9defcf-cfbe-4174-a41d-b2276fc21b21,14028,8711,720,397
3dc73869-d524-4bd2-adf6-0128f9892e2c,13780,5974,2,1
3d35c61c-e4d9-437e-bf37-e73e38635526,13889,9952,945,440
3c671a6b-2cec-4fa2-b9d9-7c68e5b8ef10,8467,6439,250,249
4181b136-4140-4533-8a38-968c12982957,7565,6687,878,346
3fa969be-a7d9-46f3-941d-6e2c611644d2,8794,6586,431,252
3efcee78-3cee-4ad5-9544-d2b095e72cf2,12931,8887,494,430
41ccdc36-ee37-4b8a-a7e0-ddd488a833cb,10526,5744,3,2
431964fc-edae-4abf-8f74-847e2dc2f1b3,8017,5319,925,399
42b5fae9-90cf-4184-9fdd-ad0993429e1d,10333,6068,524,523
42c22f9a-f1d5-4208-a07c-a9e283dc4d26,9204,6290,199,198
3e8ec6d1-2258-4065-a26a-3ee7e9189347,12016,10394,1088,534
42cf9bd0-068c-4248-923a-077de2d1b35d,9845,4631,533,434
418e2598-47d9-4611-ac90-5277157bc4ea,13567,6493,704,603
43a87ed9-164a-4445-ac5e-2e286b60573e,13003,8664,683,282
4465875c-28ae-4b06-af8b-2929c78e2bb3,14413,6494,1100,826
457335cf-788f-4dde-a873-30321aaff593,7921,4613,348,233
45c00d0f-a4b0-49ce-9140-65065b8d972b,7973,5920,606,466
449c0414-bc1f-42cb-968d-c29bb6cb2871,8818,3912,336,230
47caf37e-57de-4990-951c-ee92be6adfbb,11944,4751,421,373
4806ef3b-ac30-48f6-9717-cb0ec588c66a,10722,5583,221,105
486f7c1c-0b52-4eff-b08c-b586975a587f,8613,5890,468,329
44911b00-beb4-4277-8690-e88bcf809345,11074,7164,314,313
473f38d2-90e0-41f1-911f-a62d028a3cb1,14302,5068,3,2
480df89e-92fa-4d89-8711-fe0bc1791dd0,8809,6126,405,260
45a08eeb-e1b5-49ab-a522-5935589351e1,8920,6426,234,233
459d30f3-a72f-40f2-8c50-5f2d35cf68cf,14571,9811,1010,776
4acbb2f6-5c0e-4519-8e93-08ccd63b030f,7605,6409,2,1
48d2948f-3169-4f55-8dc8-57a9bde5fb89,15241,10127,4,2
49448035-1c82-4e4d-bc96-c80c4f8a41b1,9374,7451,501,394
4c753fc2-16d1-4134-a711-a50d762aed5a,10147,5994,2,1
4e43e421-f094-440b-bae7-e38ba603a1d6,5791,4387,504,371
4899c7d8-1d4e-420e-bc0b-8a08462db2da,14899,8749,252,251
50ad96bd-941f-422c-87fc-cb9bf9ba5011,5642,3996,478,369
5052e64b-a5b8-43e9-ad53-a1fc8f46904c,8704,3572,882,761
4d916952-3f02-4502-ab77-03b712238681,9930,8086,598,420
51211445-53d4-4a46-b495-adcbee24c78e,6988,4389,398,168
4de3c974-ec9d-4c51-9666-a7b26d4c00aa,13191,13162,1031,479
4df6c234-0499-4ca5-b60b-59371cf5b3e2,9539,6887,383,263
5186d297-f7f4-4a0d-a9b4-e642ef058f43,7931,4675,570,399
4c7038aa-e4d3-45d3-ba4f-53d4f165cd81,18882,6151,280,232
513e9be9-5ea5-4996-9411-4bfccdc4750e,13298,4608,478,398
5014593c-26dd-40a4-afb3-9b72254f42dd,11778,8213,1129,441
522357fc-bf04-44d9-a5e9-174560ee9dae,11010,5512,991,727
53e0bef4-7cdc-42c7-99b4-849e248edb1c,10027,5985,498,330
51c1e2b9-45b2-4391-bc91-5f95a8416a55,9624,8131,611,397
5574b457-c890-4707-a751-72dd3bf9df1d,354,352,3,2
556a86c3-b84d-4cff-903d-c8f60464e99e,11485,3656,407,348
54101d0c-028f-4a28-b3de-7caa25019963,14645,5963,578,311
55af4866-fbfe-4502-b5b9-91f14c6eda66,7648,5296,3,2
5811c0b7-f2ca-4d5c-98db-bdd51a7010d1,4574,3053,199,198
5345983c-a215-4740-9ff5-40c0c9c684e7,19923,14947,2244,395
54e462e8-c285-4382-bac9-a45e526cf13b,9479,3787,232,130
578000d9-26b7-4615-bb80-a199801c13c1,9938,5182,199,198
53b8bd0d-22a8-4ffe-a807-0b3566b1c1cc,27300,16829,1703,1160
565ca687-c836-47cf-9f75-4be21f70d52d,16574,6944,911,910
5784764e-f6c2-43a8-a4a1-839a0673b69a,9112,5020,2,1
586e59af-95f9-4302-8dee-7018614db356,889,859,2,1
56cfaabc-2b62-43c4-98c9-178040eb9e48,18703,15858,2673,465
593afab4-8294-4c06-bbe1-9795432ff5bc,7214,4687,3,2
56481448-2cb7-4496-b145-064e7c08d0d9,13498,8800,605,441
5dc4c308-aec4-4b4c-97a4-f016e5453670,7522,4659,2,1
5d80bf08-71c6-415a-97c2-7b0911eaf319,6775,6759,670,291
58708204-7f5c-4f3f-b1a1-b0d49be83b8c,12428,7386,976,707
5b4f707a-d520-4083-9071-bb7b074a4efd,11566,8005,637,525
59ed6ce7-9421-4bb7-a984-3551314f092e,9023,4749,493,321
604bc797-169d-406b-b6c3-4a56c1beddf6,7102,6069,1343,379
5dedbff4-7aea-4b78-a274-81664b864cb8,17170,13276,2,1
5c703888-6e8e-460b-a6a6-7645e7a43f51,7039,4661,391,247
5b63f0ef-cff9-45c3-a71c-efa5279767ce,11104,10201,503,314
62622635-fecb-4c1b-981d-9b1266a315e2,8219,5678,1136,385
62486e2c-58df-4bab-ab0b-b89228b86379,10269,4248,788,236
60bfc3bc-b3e2-4ebf-b1b9-9d97f1077e4c,10719,6057,436,311
6270520b-14c7-458c-ad97-e3d25b486f13,8905,4858,2,1
59536e8f-595f-45d6-99a0-f8cbd20ff7d0,10328,6837,326,195
6413b59f-93c3-4bdc-b66d-8c29e100c0a6,7089,3972,515,397
5e741ce8-bb40-40d7-82ff-b048ea24188c,11104,6544,526,381
6631e408-2dc1-4c91-aca0-04e27a1814da,5129,5102,3,2
6544846d-dbe3-4998-84f7-c69af71bd795,11026,3647,161,160
6060cbc1-9ea7-4129-9c03-439dc8fb0fdb,15909,6701,188,87
66f0361e-4058-4e73-abe0-ef36d3b1af66,7622,5847,2,1
62b0aab2-7bf2-4758-843c-3f8e02ba1cb9,14283,6116,78,77
67e965aa-259d-41d8-8e52-5077dfbdfca0,7876,4713,350,273
65979dae-2a44-4def-ae4c-a63f81eeca3d,7796,4800,680,508
69b59f96-3639-4495-8522-b653d341355c,7353,6071,573,320
6961e1ee-ae37-47a4-8fd8-abbfd75af83a,5270,5252,3,2
691be1db-3093-449c-a56e-286f3affede9,8411,5965,679,533
6a0cf145-d4f3-4f68-98c6-8e0b4419d044,5049,935,4,3
68060463-35a7-4cca-9970-7d600255c761,11284,7565,753,420
6bff4e56-3b45-4e85-b18c-2896f69ef125,8184,6136,678,248
6b9c1228-e8de-4b64-afa6-599f38bd4a17,11023,5195,441,440
6d26f277-0631-4605-9ef2-feb8778f8933,7765,5558,349,111
6a4bc98f-cea2-46e4-a18e-5a3c5c9cfbb5,12983,6054,742,442
6da2152c-fc1e-4973-90fe-bfa44206c33f,10754,5579,265,264
6e8922e1-de42-4172-9070-2d88f1db1131,11789,4678,328,217
68af8e78-1c60-4d7b-bbf7-312c3ffdc78b,7800,6707,421,311
6f344d7f-8cce-4782-9c92-03e41eeeff8e,7226,5484,246,245
6fbf84ef-3c55-43c8-9f4b-6d0ddb3f14de,7653,4062,2,1
6d89aec4-0144-4d92-a626-dc518d4d0512,15441,8089,629,401
6fc146be-fc81-43fb-93fb-ae34476aef16,10752,5391,423,340
71ecca34-eb79-47fd-b7cb-4b915330eae1,9803,6021,435,307
6f4586f5-65c2-4977-96d6-fc4a465688cc,13771,6996,1573,722
73083d7f-4780-4bf2-82c1-2df28d5fc3a5,10531,5477,51,50
734977aa-d025-490f-9aac-1aa941fc1d79,7136,3453,478,275
73219f8b-d099-452d-8322-caa824c1179c,4749,4611,219,218
7406df99-39b6-4b03-9e60-ecde6649c011,7334,3856,390,264
76d51774-5a6a-4fb3-aa06-ed13dae5e81d,9270,6621,1067,325
72b69133-cd59-4a43-ba7f-66efb50e907c,11447,9201,1443,750
73d4f2e6-842b-454c-99fe-7823f43e73af,14024,7393,1371,1015
728c1e7a-cf94-47ca-b075-dfcf72190424,8780,5186,312,230
76c881e1-5dc1-45ea-bd8a-139006b1a7b4,12424,5744,477,410
772ca2e3-87b4-4f25-a49e-34b37ba9890a,535,413,126,1
75b7083f-c07a-4bf3-8720-40ae63876780,9518,6081,327,204
7b06704b-fd4c-4752-929a-f218e68b1234,6739,4515,383,164
78a8251f-392d-4389-8dcf-63f2eabe1a1c,8182,3886,478,387
771321a9-d3c3-4e7b-92ca-0b1fe8d3500a,8499,5257,310,115
7b72b974-a65a-43cf-b597-8d3e4120f8c2,8302,4037,393,297
7bd7deab-e741-4eb6-b56c-bd2fdc2c8ded,7503,4697,428,339
7cff5024-4c61-4733-9a67-ac218e9dcfc5,7578,5520,752,440
80afa290-6241-4d74-a716-7dcb2e133222,6095,4468,477,212
7ed89855-59a4-4ead-9765-20e4287cd731,7221,4420,338,168
7eaef98d-20ae-4822-b7bb-f51e698204b4,7440,3913,299,298
7d733b4d-0560-414b-bbd5-889a043c3ef1,10285,5528,410,257
7d2d9195-b383-43b5-b458-657dd3a36daa,10521,5104,539,480
7894416a-3e75-47fe-b9df-6aca26648913,12126,7302,806,805
8162be3e-c58e-4683-84d7-818c8cc20050,7789,4108,305,248
7da92010-b05a-482a-8f7f-fc5982ab69bf,6774,4071,357,298
8180c915-f9ee-49eb-bc8e-a48086937ea8,8245,5450,537,429
80bbf1b8-75cf-46dc-a54a-86587a50ac4c,7409,4244,442,376
86c400ef-399e-4cc9-9fb4-69179b2a2aa8,7163,4525,882,639
7bb5329e-fd99-4405-af06-220c38a351f0,20929,6684,500,412
83d9c7f7-1211-49bf-9b87-1b2b698bbda4,15838,5728,747,569
82c9c54d-782a-46b0-8032-05c699a269a9,15189,5681,818,657
81736c0b-2025-4c23-9227-d68c5ec6d5bb,8542,6776,623,438
8487d35b-0a2c-45ba-b92f-96a2d13204dc,14841,5673,584,506
85b3adb7-24fb-4af2-b2b2-88161c6e4fd7,14581,5281,457,383
885deaad-ca37-4d26-aab8-58aefc00c90d,454,3,2,1
886e4fa3-93b7-4de4-967a-500b68488168,8807,5511,815,673
8893d822-72a0-42da-8cb7-bc0db2ef017a,7306,5366,2,1
84ea3209-9882-4dda-9d83-d874de2c682a,10571,7205,566,372
88980d1f-f5f7-4fa9-9d52-92bdb2a6645f,1635,1542,266,1
8774f676-7ced-467b-bb38-2ffd6957071d,7621,4847,500,442
889f940d-c4e7-463c-be5b-23228c8abcaa,12894,6017,796,689
8a55804c-b62f-419a-aa82-b1dbde725345,5962,5954,568,189
8a71c9e1-409b-4c34-a802-12851d91410c,10842,4135,567,469
88d8278b-46a6-45c4-8bff-8e163b17c000,18580,10180,393,392
8a72d577-86d9-4e49-8627-5798c898ed5a,14395,6654,677,676
8b0f3bc1-4a70-4ec2-855a-381e50bb0039,14316,6627,402,190
8dd7a0c5-6bec-4134-a285-5cf1753a6edb,7877,5932,2,1
88a73053-c96a-4ca9-9894-f465ffe13422,9774,8210,416,415
8d176186-52f7-4e88-b577-370fff9e6a98,9620,7046,947,669
8b5a2771-478b-4a4d-8457-f072ed5582a5,23853,18772,8574,4694
8bba8073-217b-4f1f-afc4-c4ac285fcf83,6942,6604,1175,665
8bcddc96-9c02-4106-8cc6-263b48a7cc9f,8231,6447,2,1
8d595257-0c48-42df-b296-22aa3530c5b4,12558,8735,1124,570
8e8a741c-3224-4ff8-8989-31a0d377569d,6216,3076,265,264
8aec5540-5bf4-412b-8dab-03cf4ff4168e,10108,7030,506,306
8ff403da-f88c-4f1c-967d-9df57090758c,7617,5492,799,479
9637eddf-63d2-406b-8be8-86bc106e3a5e,4448,3168,3,2
8e988eb6-f2a2-4ead-9f8b-3ddc20021a9f,15022,6563,636,498
93517003-1ddd-405c-ac28-f42aa7c39004,8095,3934,251,181
9690ac21-6d1d-4d95-a669-f248969221af,8201,5289,2,1
8f519d49-e1c4-4a2f-a57c-ee493313084e,7214,4624,540,539
97679294-6fa5-40e6-bc88-42e28093c1f5,8136,6146,489,317
9a04e712-1b1a-437c-a493-5941f97550d0,7357,4097,595,398
9a4f1d46-4e61-42e6-8558-6383e8582809,7221,4159,3,2
992d9334-a062-4e41-a370-493f3072d020,8935,5217,560,313
98f3ebb6-70b5-4032-b891-2ddfbc49431e,14656,5803,382,295
8f8dba9c-1a69-4a89-bd8e-dfb2d0c9eda7,9370,8350,353,352
9aecdac7-6eae-4066-a444-0021115a605e,6120,6096,2,1
9b6d8805-ee2b-45d4-a10e-dd872dda1011,7312,3722,183,137
93889150-2b8a-469f-9397-e1bac6a5e05f,12280,10487,1272,466
99136b36-acf2-4805-b4d5-4ccc81350389,17794,6934,604,454
9c57eed5-f3af-4caf-9c82-ca771b8391db,6257,5015,1124,596
9c152ca6-5717-4299-8dc2-5882c736d40d,8068,4552,351,350
9d2af8dd-847c-4a4f-95ab-95b58e96cf9a,6512,3984,663,435
9e21ac00-e401-49ff-95ee-da0133ef701d,4191,854,2,1
951ee445-50fb-4df9-9db9-366c5c6b1508,13279,12293,709,418
9d98bfa4-a2ec-447d-b2c9-9c49ce81f5a2,10891,6061,2,1
9da17308-59f9-4069-9eef-fb8d6e0019d3,11412,6109,386,235
9e3d75fa-b8ec-4b28-bd11-154245084a66,12735,4200,2,1
9fdb0acd-bc56-4676-9bbe-af7453b2d82a,6290,5136,405,296
9e7b1ae3-c812-4329-8263-2146a8b7cfe4,13760,5287,650,649
9e8d8e94-c1a9-486e-9ae3-08c2210c755d,13144,6180,761,605
9b980b36-3f92-4d85-ab6f-d1248f9b89ce,14115,10774,1450,681
a0c73233-95ec-4bbd-8772-07e7a983ad03,8178,7095,698,375
a31fc0ba-c478-46e0-8c4d-c8e583a5ba59,8794,4954,200,199
a114c9f5-a5eb-4eee-89fd-f81eb57d20b5,10797,7917,924,667
a271fd51-a6a6-4c1d-9203-8efb38d64da7,6463,4021,736,487
a41edb38-2fad-4bf5-8ca1-d4c0918a65b4,7247,4555,910,674
a420fa74-2ccd-4eef-ae3d-56db0e2cf590,6777,4895,2,1
a1b3061f-f07b-4923-abf3-e4e37e6d2002,3709,3488,2,1
a4861074-e63d-4478-9e6f-278aeba64bf1,2944,1250,475,1
a0e3a82b-4ba3-424d-be29-48ef002949eb,9028,7078,182,89
a4932a6c-35e4-4398-b0c2-f4490a4340bf,7209,5199,2,1
a416ce99-13f6-475e-a95f-0e55eef1a4c3,8243,6565,682,433
a31e00a6-b8ef-49dd-a095-8dbf2b8d7288,15674,7571,857,632
a5c3e099-b296-43d7-99ca-a28496261607,6577,4081,221,80
a50d2205-84f6-4377-88dd-1027b982b68f,9096,4837,488,374
a89dfc8a-3308-4880-8ab8-7b8ed7385975,7105,4583,401,245
a8a51d7c-8ad5-4090-b35a-e475203b1b89,6000,5988,724,401
a443fedf-cfa2-4504-9a9a-170deb0050c5,15842,13125,2,1
a4a36c4b-8922-465a-a055-25a1833b2da6,9968,5160,467,380
aaeb9149-1131-4e3e-950f-e88389d8e40f,6700,6027,2,1
ac4f04b0-5ea6-4d92-a580-b25b2340cadf,8555,6628,481,246
acd8b06c-c692-4167-9108-42dd29b05b48,6394,4082,549,250
a835d089-6644-419b-b0b3-baa1b408a5ae,10813,5210,321,238
acfd58ac-afa6-46c0-8737-3d71c4a0aa85,7097,3922,277,180
a7078010-e04c-4bbe-8166-5af09f5203af,9984,6986,495,273
aacd3890-76a7-4d47-85ca-7be755674dc8,8560,7086,614,438
ae9c6624-6dca-449e-9305-1286005ed563,5557,5549,2,1
af3ca75b-742c-432e-a96f-c0a8552b7305,6866,4662,319,318
a86c2f0f-7872-4d14-b915-64d3849ecf63,10563,8024,380,283
b011eb51-98ec-4586-afff-dd9debaf5ea0,7036,4838,180,179
b1db9daf-021e-49ac-9e91-5ea75dcd33bf,10602,5213,343,342
b22e0700-ddab-47c0-8bec-443c6804fe14,11075,5268,434,195
af7cb91c-da71-4c94-96d0-4f2b9b53d51c,7788,6581,190,189
b3ba715a-12ea-46bb-b4c1-6470a1b1fa92,7802,5408,451,249
b031b48e-1208-436a-a2da-5bd10110d122,18019,13619,2,1
b15a0228-d570-473a-886e-eda76a571e9a,12053,11944,2,1
acf5386d-4dd1-422a-922d-ff5c58822af5,8396,5189,389,388
b33a1ab4-0ad1-42a7-8683-5d7673d2e375,14186,6266,316,315
b4249c18-9aea-42ba-87c6-95357f723b6e,9374,6256,840,411
b082519d-da0e-4444-9512-0d70190f3a0a,12146,9000,911,454
b58c8f31-1582-451d-8aef-6775a9c6e3c9,7062,4399,646,360
b55e786d-fdab-42cb-95f5-62f8de3212ae,9688,5645,578,446
b4a382a3-b2a2-465c-9ebf-95c6dd41d9ae,10411,6073,665,357
b66a2427-1acd-4c1f-812f-366989f27372,7388,3917,182,181
b6d61296-8dd4-446e-98ce-5b3a2c44fc90,7079,4335,709,351
b376ae9d-53c5-45c9-92f8-5ae543edbffb,13975,8922,858,407
b6edd008-3fcd-4866-b243-f5fe4b762223,6197,6169,451,253
b5ed6592-1a38-470c-8814-6992689dd05b,7926,5046,355,291
b82ea203-44b8-4083-aa0c-3021f33aeff6,5645,5644,548,280
b525ec43-9bcd-4858-ab00-7223af8e905b,9346,4773,341,340
b411f960-9f2b-4016-a070-0ddb9494e756,16097,7860,566,419
b90d2e8d-598d-4d0c-a35a-b066d3325481,7832,4029,468,330
b8f4c980-fbe1-4d13-9304-458a85ded90c,7546,5586,663,391
b4fe7bcf-aaa2-4e44-ad46-5140c61205a9,20926,16075,2,1
b6f20da1-d9db-482c-aab2-3a0de7c164d0,16605,6638,572,509
ba05a452-de0a-4f0d-8ee6-420d768d78cf,6114,5064,4,1
bc14d83b-2234-47ac-9f30-36d718367da6,10540,6447,218,145
b9a5f9ca-1ffa-42de-a47c-8a1a23a5d97c,14770,5819,260,163
ba0afe5a-ce06-49d4-b45b-72ab5b45908c,7413,4724,507,321
bcdb316c-295b-4679-b0fd-ce8a9a4370ae,6755,6753,877,405
bc486cc9-e520-4871-9d16-3fc5da56a08b,6949,5661,2,1
bdcc2da8-250d-4aa8-93dd-6ff83a0f3773,7505,4501,3,2
